content,sentiment,negative,neutral,positive,highlight
 그 애매함이라는 것도 귀에 걸면 귀걸이 코에 걸면 코걸이 아닌가 싶고.아넬충 그거 자체가 그냥 평정못한거나 다름 없다고 인정하는거지 뭐..,negative,0.99931574,0.00043138888,0.00025295117,아넬충 그거 자체가 그냥 평정못한거나 다름 없다고 
 서태지 김건모 나얼 이런 사람들은 그런 시대에 새로운 패러다임으로 휩쓸었는디 장범준도 아이돌 시대에 통기타들고 다시 연거잖아.,neutral,0.00080032635,0.99526983,0.0039297347,장범준도 아이돌 시대에 통기타들고 
"아넬충 장범준은 데뷔이후로 인기가 최상위아니였던적이 없음,,.",negative,0.9921936,0.0068265013,0.0009799399,아넬충 장범준은 데뷔이후로 인기가 최상위아니였던적이 없음
30년지나고도 더 회자될 가수는 장범준같은데?.,neutral,0.00036919312,0.99919146,0.00043928207,30년지나고도 더 회자될 가수는 장범준같은데
장범준은 거의 한 시대의 아이콘 같은데 ㅋㅋ.ㅈㅅㅎ 몰랐음요.,neutral,0.0019897434,0.94940066,0.04860962,장범준은 거의 한 시대의 아이콘 같은데 
 장범준이 난 인물이긴 하죠..,neutral,0.0008446405,0.9979437,0.0012116329,장범준이 난 인물이긴 하죠
이게 논쟁이 되는게 장범준이 실적에 비해 노래실력이 별로라 그런거임,negative,0.99799263,0.0015108716,0.0004964828,노래실력이 별로라 그런거임
 근데 가수 줄세우기 논쟁에서 노래실력을 또 뺄수는 없자나?,negative,0.8375874,0.1601309,0.0022816467,가수 줄세우기 논쟁에서 노래실력을 또 뺄수는 없자나
 장범준이 노래까지 되면 닥범준이지.코어 장범준 멜론 대상 아닌가?.,neutral,0.001114513,0.9935447,0.0053407596,장범준이 노래까지 되면 닥범준이지
장범준 빠들특:물소기질 다분함 스윗한척 좆됨 여자앞에서 가오or찌질 둘중 하나 백퍼.서머스비러버 당장 지금 차트논리면 조용필도 장범준한테 안되겠네.,negative,0.99834836,0.00086639903,0.0007852415,물소기질 다분함 스윗한척 좆됨 여자앞에서 가오or찌질 둘중 하나 백퍼
"내삶의반다이크 너는 내게 봄이다 넣고 노래방에서, 처음엔 사랑이란게 빼는거 존나추한디...ㅋㅋㅋㅋㅋ",negative,0.9986645,0.00069974933,0.0006357218,처음엔 사랑이란게 빼는거 존나추한디
너는 내게 봄이다는 꽃송이가 선에서도 정리될거같은뎈ㅋㅋ.,neutral,0.00057248224,0.98148775,0.017939746,너는 내게 봄이다는 꽃송이가 선에서도 정리될거같은뎈
동탕 먼 다른 잡소리 자꾸 까는지 모르겠는데벚꽃엔딩 들리면 아 봄이구나 싶고봄이 오면 아 벚꽃엔딩 들리겠네 싶은이런게 1이라도 되냐,negative,0.99849176,0.0008053098,0.00070285634,싶은이런게 1이라도 되냐
 너의 모든 순간 이 노래가???,neutral,4.875242e-05,0.9997435,0.00020768079,너의 모든 순간 이 노래가
"BTS가 아무리 날아다녀도 100년뒤에 머라이어캐리 캐롤이 남을 가능성이 높을까 버터, 다이나마이트 이런게 남을 가능성이 높을까?.",neutral,0.0011123278,0.99692935,0.0019583178,BTS가 아무리 날아다녀도 100년뒤에 머라이어캐리 캐롤이 남을 가능성이 높을까 
나만 장범준 노래 많이 모르냐?,neutral,0.0027138093,0.9957936,0.0014926771,나만 장범준 노래 많이 모르냐
 히트곡 많다길래 검색해봤는데 첨보는 제목 엄청 많네,positive,0.0042764572,0.4634639,0.53225964,첨보는 제목 엄청 많네
 노래 자주 듣는 편인데.,neutral,0.00033314968,0.9967631,0.0029036838,노래 자주 듣는 편인데
장범준 승.,neutral,0.00066448614,0.9982414,0.0010941174,장범준 승
STAYC수민 누가 우위던 관심없는데 장범준도 시대 원탑은 턱도 없음.,neutral,0.0058778836,0.8873495,0.10677261,장범준도 시대 원탑은 턱도 없음
맹모띠 보컬로만 따지면 장범준레벨에서 장범준보다 못한가수 찾기가 더 힘들지,negative,0.9503141,0.022715017,0.026970847,가수 찾기가 더 힘들지
 사실.,neutral,0.00014719505,0.9995752,0.00027764466,사실
전승우승가능 10년대 1위 노래면 님은 10년대 노래중에서 벚꽃엔딩 젤 좋아하심?.,positive,0.009229836,0.08328672,0.9074834,전승우승가능 10년대 1위 노래면 님은 10년대 노래중에서 벚꽃엔딩 젤 좋아하심
장범준 그냥 자가복제만 계속 하잖아.,neutral,0.004647424,0.994239,0.0011136424,자가복제만 계속 하잖아
실력으로 따지는거임 아니면 그냥 가수로써 임팩트를 따지는거임,neutral,0.0015758285,0.9974262,0.0009979942,가수로써 임팩트를 따지는거임
 임팩트는 그냥 무조건 장범준인데.,neutral,0.00038306304,0.99817014,0.0014468213,임팩트는 그냥 무조건 장범준인데
장범준 평가가 엄청좋은데 그러면 궁금한게 2010년대에 장범준을 이길 남자가수가 있음?,neutral,0.0031746342,0.98637855,0.010446727,장범준 평가가 엄청좋은데 그러면 궁금한게 2010년대에 장범준을 이길 남자가수가 있음
 없다면 2000년대까지 끌고와도 없음?,negative,0.9132213,0.085789725,0.0009888897,없다면 2000년대까지 끌고와도 없음
 순수하게 장범준이 어느가수까지 이길지 궁금.,neutral,0.0033764455,0.91187215,0.08475146,순수하게 장범준이 어느가수까지 이길지 궁금
10~20년뒤 누가 더 높은 평가를 받을거 같냐고물어본다,neutral,0.0029131996,0.99676764,0.00031918223,뒤 누가 더 높은 평가를 받을거 같냐고물어
면 장범준일 가능성이 더 큰듯.,neutral,0.001392916,0.99634653,0.0022606163,면 장범준일 가능성이 더 큰듯
산이가 랩 잘한다고 해서 래퍼로써 높은 평가를받는건 아니듯이..,positive,0.0017550478,0.4599666,0.53827834,산이가 랩 잘한다고 
어르신은 장범준 비선호 하시는분 많더라.,neutral,0.0017529723,0.9971956,0.0010514118,어르신은 장범준 비선호 하시는분 많더라
 자가복제 느낌에 흐어어만 한다고.ㄱㄱㄱㄱ,negative,0.9766201,0.022910057,0.00046992413,자가복제 느낌에 흐어어만 한다고
12 장범준이 거물급이니까 ㅋㅋㅋㅋ.,neutral,0.00096067676,0.9949038,0.0041355724,12 장범준이 거물급이니까 
벚꽃엔딩 하나로 상징성 끝나긴 함ㅋㅋ.,negative,0.6230415,0.37528378,0.0016746694,벚꽃엔딩 하나로 상징성 끝나긴 함
그래서 장범준이랑 이찬혁 누가 더 천재임?.,positive,0.00066438457,0.0034071193,0.99592847,장범준이랑 이찬혁 누가 더 천재임
대중가수는 실적으로 판단해야한다 생각함.,neutral,0.0015853631,0.99804306,0.0003715489,대중가수는 실적으로 판단해야한다 생각함
벚꽃엔딩 하나만으로도 장이 압살.,positive,7.6840115e-06,3.488465e-05,0.99995744,벚꽃엔딩 하나만으로도 장이 압살
장범준은 오히려 지금 저평가임,negative,0.9968268,0.0016413161,0.0015318035,장범준은 오히려 지금 저평가임
 딱 10년만지나도레전드로 기억될듯.,neutral,0.012392526,0.88697755,0.10062991,딱 10년만지나도레전드로 기억될듯
키코코스타디노브 토토가처럼 그 시대 가수들 다 모아놓고 엔딩가능 장범준?,neutral,0.0008485708,0.9983259,0.0008255148,키코코스타디노브 토토가처럼 그 시대 가수들 다 모아놓고 엔딩가능 장범준
 김건모는 가능인데.멀린호 Gd가 인기있어도 12년 장범준 만큼은 아닌데. 차라리 08~09 면 빅뱅전성기+지디솔로.,neutral,0.002371296,0.86565167,0.13197704,차라리 08~09 면 빅뱅전성기
 그 이전은 04~06 버즈 sg워너비아이유도10년부터 대박쳤고 꾸준하니까 인정이고.근데 그때도 여자가수는 소시나 브아걸 티아라등 치고 나올때도 있었음..,positive,0.0006442132,0.0015844826,0.9977714,대박쳤고 
클라우드22 나는 그 대중가수도 뮤지션이니 비교를 할거면 차트성적으로 보면 안되고 음악적 영향력으로 봐야한다 생각함 어느 평론지에서도 누가 차트를 몇번 먹었으니 뛰어나다,positive,0.0010175743,0.0048724865,0.9941099,생각함 어느 평론지에서도 누가 차트를 몇번 먹었으니 
 이렇게 평가하지 않고칸예도 최고의 힙합앨범이라는 mbdtf 만들 때 프로듀서만 수십명 끼고 만들었는데 단순 랩싸개라고 생각하는 사람은 없잖음그래서 버스커버스커 1집은 근대 한국 락씬 최고의 앨범 중 하나로 불렸으니 장범준 승이라고 생각함.,positive,0.0009550088,0.009613335,0.9894316,근대 한국 락씬 최고의 앨범 중 하나로 불렸으니 장범준 승이라고 생각함
서머스비러버 이 댓글보고 더 확신했다,neutral,0.00062363734,0.99286675,0.0065096617,서머스비러버 이 댓글보고 더 확신했다
 닥 장범준.,neutral,0.0009320263,0.99822146,0.00084658904,닥 장범준
Vousme 벚꽃 제외하고도 장범준 압승인데 뭔 벚꽃 원툴 가수로 만들어버리네.,negative,0.9837788,0.015407399,0.0008137961,벚꽃 제외하고도 장범준 압승인데 뭔 벚꽃 원툴 가수로 만들어
동탕 버즈랑 장범준은 장범준이 너무 압도적이라 재미없지.,negative,0.9930831,0.004177632,0.0027391766,재미없지
"0나니 장범준 개인 앨범만 해도 주간차트 1위는 밥먹듯이 하고, 노래방에서는 연간 17위한 메가히트곡인데... 그리고 앨범 하나만 역대급이라 평가 절하할거면 유재하도 앨범 하나만 명반인 별거 아닌 양반이지.",negative,0.9867378,0.006553996,0.00670828,평가 절하할거면 유재하도 앨범 하나만 명반인 별거 아닌 양반이지
 개인 최고 히트 엘범을 왜 커리어 비교하는데 빼놓음? ㅋㅋ.,neutral,0.009807283,0.9812672,0.008925491,빼놓음
갤럭시 난 갠적으로 장범준 방송재능 없어보임 유튜브면 자기판이니까 그러려니하는데 슈돌때는 좀 그랬다.,negative,0.9960574,0.0031814808,0.0007611685,좀 그랬다
와 난 내손으로 장범준 노래 찾아 들어본적이 한번도 없어서 그런가장범준픽이 많은게 존나 신기하네,neutral,0.0027368194,0.9747493,0.022513784,장범준픽이 많은게 존나 신기하네
내 주변에서도 장범준은 호불호 존나 심하게 갈리던데.,neutral,0.02068581,0.97654986,0.0027643943,내 주변에서도 장범준은 호불호 존나 심하게 갈리던데
XTC-4 서로 내려칠건없지,neutral,0.0059044757,0.9936551,0.0004403814,XTC-4 서로 내려칠건없지
" 장범준도 그 이후로 잠이오질않네요,",negative,0.9705385,0.02386917,0.005592304,장범준도 그 이후로 잠이오질않네요
흔꽃샴 등 1위 찍고 bts도 땃는데 단순히 저평가하기도 힘듬.,negative,0.99429446,0.004821943,0.0008835412,흔꽃샴 등 1위 찍고 bts도 땃는데 
난 롤대남이니까 장범준할래 실버판테온.취향의 영역일 것도 없는 게음악성적 장범준 [승]가창력 개취 둘 다 개성있음,positive,0.0011231331,0.0014261227,0.99745077,가창력 개취 둘 다 개성있음
" [무]작곡능력 장범준 [승]2승 1무 장범준 압승이게 무슨 비교거리가 된다고 댓글이 3,000개씩이나 되냐.",negative,0.9730427,0.02612638,0.00083092734,"댓글이 3,000개씩이나 되냐"
Fkdkd 미안한데 나도 발라드가수랑 장범준은 돈주고 들으라는거 아니면 안들어니가 김경호보고 고음차력쇼 원툴 이러니 얼탱이가 없는거지.,negative,0.9986482,0.00050377595,0.0008479268,안들어니가 김경호보고 고음차력쇼 원툴 이러니 
근데 소위말하는 김나박이도 가수로써 위상 비교하면 장범준이 이김??.,neutral,0.23355575,0.74961805,0.01682626,소위말하는 김나박이도 가수로써 위상 비교하면 장범준이 이김
근데 장범준 존나 내는거마다 히트친다길래 찾아보니까 가온차트 스트리밍에서 볼사가 압살하네,negative,0.99080503,0.0077596037,0.0014354672,가온차트 스트리밍에서 볼사가 압살하네
장범준 1집2집도 다 흥하지않았나.,positive,0.00045262405,0.0025170639,0.99703026,장범준 1집2집도 다 흥하지않았나
웜뱃 무슨근거로 글케 얘기하지..,negative,0.9964347,0.0033710669,0.0001941599,웜뱃 무슨근거로 글케 얘기하지
 장범준 콘서트 영상만 봐도 여자가 7:3이상 비율로 훨씬많음ㅋㅋ.,neutral,0.00038557802,0.99844897,0.0011655258,장범준 콘서트 영상만 봐도 여자가 7:3이상 비율로 훨씬많음
노래실력 - 성가수로써의 업적 - 장종합적으로 장범준 승.,positive,0.0005385341,0.0015842041,0.99787724,노래실력 - 성가수로써의 업적 - 장종합적으로 장범준 승
전승우승가능 그러니까 버스커버스커때 고점은 인정한다고 근데 그뒤로는 솔직히 존재감 없잖아,negative,0.96936303,0.029777175,0.0008597024,그뒤로는 솔직히 존재감 없잖아
수상내역보니까 솔로 나오고서는 뭐 없구만;,neutral,0.008839451,0.99053824,0.00062231213,수상내역보니까 
 왜이렇게 올려치는거지.,negative,0.9971095,0.0027433888,0.00014712532,왜이렇게 올려치는거지
XTC-4 흩날리는 꽃들속에서~,neutral,0.000100765305,0.99939215,0.0005070697,XTC-4 흩날리는 꽃들속에서
 이 노래랑 여수밤바다도 안 들어봄?,negative,0.99640465,0.0031024695,0.0004929517,이 노래랑 여수밤바다도 안 들어봄
당연히 장범준이 압도적으로 노래 더 흥행했는데 ㅋㅋ.,positive,0.0004243511,0.0015359637,0.99803966,당연히 장범준이 압도적으로 노래 더 흥행했는데 
XTC-4 ??,neutral,9.440279e-05,0.99975365,0.00015193548,XTC
 벚꽃엔딩 하나만봐도 원탑이지.,positive,0.0011114114,0.00037150833,0.9985171,벚꽃엔딩 하나만봐도 원탑이지
 뭘 가져와야 원탑임?.,negative,0.79238397,0.20378383,0.003832267,뭘 가져와야 원탑임
갤럭시 창모부터는 안봐서요ㅋㅋ,neutral,0.00035824665,0.99944526,0.00019644492,갤럭시 창모부터는 안봐서요
 제가 드리고싶은 이야긴 그래도 나름 꾸준히 회자되는 43세먹은 인기가수인데 전성기 구사 중인 장범준이랑붙으면서 뚜까 맞길래ㅋㅋ.,neutral,0.0019891341,0.86409587,0.13391504,제가 드리고싶은 이야긴 그래도 나름 꾸준히 회자되는 43세먹은 인기가수인데 전성기 구사 중인 장범준이랑붙으면서 
장범준은 싱어송라이터는 맞는데 보컬로서의 입지가 조금 부족하지 않나.. 갠적으로 가창력이 너무 아쉬운데.엥?,negative,0.9985654,0.00060802366,0.00082654634,장범준은 싱어송라이터는 맞는데 
 장범준이 한시대의 아이콘정도야?,neutral,0.0033419582,0.99229866,0.004359438,장범준이 한시대의 아이콘정도야
 난 왜 벚꽃엔딩말고는 모르겠지ㅠ.,negative,0.99989533,9.460049e-05,9.968223e-06,난 왜 벚꽃엔딩말고는 모르겠지
대체닉넴뭘로해 어디 뭐 골방에서 삶???,negative,0.9951068,0.0045788116,0.00031440207,대체닉넴뭘로해 어디 뭐 골방에서 삶
 장범준 슈스케 끝나고 버스커버스커 노래나왔을때랑 봄만 되면 거리 어디든 벚꽃엔딩나오고 그러는데.,neutral,0.0003849657,0.9971078,0.0025072438,벚꽃엔딩나오고 그러는데
가수가 근데 노래부터 잘해야지...,neutral,0.006003066,0.9908764,0.0031205188,가수가 근데 노래부터 잘해야지
 아티스트적 싱어 송라이터의 능력까지보면 장범준인데 가수는 일단 노래를 잘해야된다고봄.,positive,0.0015570882,0.28577992,0.712663,노래를 잘해야된다고
장범준은 매년 봄 되면 그냥 신이야.,positive,0.00058095227,0.0011227566,0.9982963,봄 되면 그냥 신이야
커리어는 장범준이 훨씬 위임ㅋ.,neutral,0.005444383,0.9940977,0.0004578742,커리어는 장범준이 훨씬 위임
그남자그여자 벚꽃엔딩 여수밤바다를 어떻게 이김.,neutral,0.0036746445,0.99374974,0.0025756587,그남자그여자 벚꽃엔딩 여수밤바다를 어떻게 이김
 히트곡 지표료는 못 이김..수선생님 버스커 1집이 너무 파급력이 세서 오히려 버스커 2집 포함 다른 앨범들 평가절하 당하는 감이 있음.,negative,0.9974107,0.0013586022,0.0012307741,앨범들 평가절하 당하는 감이 있음
Djxnxkdk 10년대 스트리밍 1위인건 벚꽃엔딩 맞음 가수로는 아이유고.,neutral,0.0013871976,0.9886413,0.009971543,벚꽃엔딩 맞음 가수로는 아이유고
고점은 장범준이 더 높음.,neutral,0.0028006602,0.98995996,0.0072393105,고점은 장범준이 더 높음
XTC-4 뭘 내려쳐 최고앨범라인에 못끼면 내려치는거임?,negative,0.99861014,0.0011213614,0.00026847265,최고앨범라인에 못끼면 내려치는거임
 그동안 인터넷에서 10년대 원탑앨범으로 싸우면 버스커버스커나 힙합쪽이나 빅뱅 fx로 싸우지 싸이 6집은 언급없는게 현실임.,neutral,0.0055831014,0.99387795,0.00053899427,언급없는게 현실임
여기 댓글에 적혀있는 가수보다 장범준이 나중에 평가가 더 좋을거같음ㅋㅋㅋ,positive,0.00058547186,0.0034178142,0.9959967,있는 가수보다 장범준이 나중에 평가가 더 좋을거같음
벚꽃엔딩 말고도 여수 도시하나를 활성화시킴.,neutral,0.0002956017,0.9894282,0.010276217,여수 도시하나를 활성화시킴
웜뱃 난 반대인데 장범준이 해주는 커버들은 본인에 맞게 편곡까지 해서 부르는데이게 기가 막히거든,neutral,0.3739348,0.48252892,0.14353627,기가 막히거든
 3년 전에 유툽 막 시작하면서 커버곡 여러곡 했었는데나 아직도 종종 들음.,neutral,0.00013042409,0.9994072,0.00046237814,시작하면서 커버곡 여러곡 했었는데나 아직도 종종 들음
개닥장범준인데.닥 장범준.건전한에펨닉네임 나도 이 생각 했었음,neutral,0.00118157,0.9921969,0.006621455,건전한에펨닉네임 나도 이 생각 했었음
 우리세대 김광석은 장범준이라고.,neutral,0.00051416113,0.998868,0.0006178312,우리세대 김광석은 장범준이라고
무조건 장범준이지.,neutral,0.0005793271,0.99644864,0.0029720059,무조건 장범준이지
대중성은 장범준 미만잡임 남자중에선 원탑급?,positive,0.26873598,0.30693096,0.42433307,대중성은 장범준 미만잡임 남자중에선 원탑급
 여자는 아이유 바로 밑정도일듯.장범준 저평가 ㅈ대네.,negative,0.9988669,0.0005986294,0.00053453987,장범준 저평가 
소러울 난 00년생인데 여자애들은 장범준 존나 좋아하던데.,negative,0.62691367,0.33910984,0.033976533,여자애들은 장범준 존나 좋아하던데
 결혼도 잘했다고 생각하는지 이미지도 엄청 좋음.,positive,0.002348493,0.0002988842,0.9973526,생각하는지 이미지도 엄청 좋음
나보다 나이 많은 여자들은 모르겠다..,neutral,0.0012456067,0.9982461,0.00050842104,나보다 나이 많은 여자들은 모르겠다
야 댓글 77페이지ㅋㅋㅋ,neutral,0.0014835194,0.99811506,0.00040150253,야 댓글 77페이지
그냥 부인이 이쁜 장범준 승 하자.,positive,0.00057356496,0.0023577746,0.9970687,부인이 이쁜 장범준 승 하자
난 장범준.muatau91 장범준도 우리세댄데?.,neutral,0.0005895561,0.9989748,0.00043564063,난 장범준
백수아다다 버스커버스커는 기타만 쳐도 쌈.,negative,0.99411523,0.0043838373,0.0015008794,백수아다다 버스커버스커는 기타만 쳐도 쌈
백수아다다 솔직히 싸는노래는 장범준이 더 많지.,negative,0.992023,0.006845738,0.0011312976,백수아다다 솔직히 싸는노래는 장범준이 더 많지
장범준 승.,neutral,0.00066448614,0.9982414,0.0010941174,장범준 승
댓글 이렇게 많은거 첨본다ㅋㅋㅋ,negative,0.6971551,0.2845558,0.018289132,댓글 이렇게 많은거 첨본다
난 장범준에 한표.,neutral,0.000925428,0.9977843,0.0012903028,난 장범준에 한표
장범준은 지나고 평가하면 김광석처럼한시절을 대표하는 임팩트지현역이고 젊어서 저평가 오지게 당하는 부분이큼.,negative,0.9851436,0.01059127,0.0042651794,평가하면 김광석처럼한시절을 대표하는 임팩트지현역이고 젊어서 저평가 오지게 당하는 부분이큼
장범준 압승 ㅇㅇ.,positive,0.00145296,0.009319869,0.9892272,장범준 압승 
장범준 압승.,positive,0.005851908,0.17982903,0.8143191,장범준 압승
전승우승가능 그럴거면 김나박이도 장범준밑아닌가.,neutral,0.22158699,0.7716773,0.0067356974,김나박이도 장범준밑아닌가
장범준 압승이란다 ㅋㅋㅋㅋ,neutral,0.0011072675,0.9948894,0.004003348,장범준 압승이란다 
 장범준팬인거지,neutral,0.00178252,0.967666,0.030551441,장범준팬인거지
 냉정하게 말을해야지 ㅋㅋ,neutral,0.0065587857,0.9923718,0.0010694193,냉정하게 말을해야지 
압승 이지랄 ㅋㅋ.,negative,0.9971185,0.0026717081,0.00020974026,압승 이지랄 
대체닉넴뭘로해 아니 그건 아닌거 같어...봄 노래하면 장범준 노래 떠오르는데 니가 말한 것들은 안 떠오름.....,negative,0.95607525,0.042711806,0.0012129354,대체닉넴뭘로해 아니 그건 아닌거 같어
장범준.이정도면 취향차이아닌가ㅋㅋ,neutral,0.0015370266,0.9934041,0.0050588814,장범준
 누가더 훌륭한 가수인지는 모르겠지만 30대남자인데 장범준 노래들이 취향에 맞아서인지 훨씬 익숙하고 즐겨들었음.안죽는다니까 꿀리지..,positive,0.00079208915,0.0016214761,0.9975865,안죽는다니까 꿀리지
 벚꽃엔딩 하나로 정리되는 수준이고 나머지 하나씩 대입하면 더 처참할걸.,negative,0.99907887,0.00058384164,0.00033729328,대입하면 더 처참할걸
장범준 내려치기 해도해도 너무하네ㅋㅋ.,negative,0.9984516,0.0010811676,0.00046722256,장범준 내려치기 해도해도 너무하네
fishbone 젤리피쉬인가 거기 있을때 소속 연예인들 모아서 크리스마스 앨범 낸거 박효신도 있었음,neutral,0.0009069996,0.9980076,0.001085361,크리스마스 앨범 낸거 박효신도 있었음
크리스마스 시즌되면 벚꽃엔딩만큼은 아니어도 매년 역주행함이 노래 나름 대박 쳐서 다음해에도 크리스마스 앨범 냈는데 그건 망했을걸?.,negative,0.9989242,0.0005458059,0.00053003634,역주행함이 노래 나름 대박 쳐서 
벚꽃엔딩 /고백 /왜 /추적이는 여름비가되어/ 노래방에서 /잠이오질않네요/,neutral,0.00064653944,0.9961598,0.0031937405,잠이오질않네요
 흔들리는 꽃들 속에서 네샴푸향 다 너무 좋음.,positive,0.0001697014,8.3143816e-05,0.9997471,흔들리는 꽃들 속에서 네샴푸향 다 너무 좋음
4613378 모든면에서 장범준이 우위임.,neutral,0.00026791592,0.99686724,0.0028647936,4613378 모든면에서 장범준이 우위임
4613378 장르를 이야기하는거임,neutral,0.00020899245,0.9996222,0.00016869308,4613378 장르를 이야기하는거임
 발라드한테  포크계열의 인디밴드음악이 비비긴힘들지대중성이나 그런건 발라드한데 인디밴드음악이 못비빔  장범준이 대단한건 그런음악으로 발라드제끼고 흥행했으니까 고평가받는거고 ㅋ,positive,0.0006506554,0.0010370944,0.99831223,흥행했으니까 
솔직히 발라드는 1년에 10위권 차트인하고 1위먹는 가수들 많자누 포크송 밴드음악은 진짜 없음 ㄹㅇ.,negative,0.99818426,0.0011899268,0.0006257564,먹는 가수들 많자누 포크송 밴드음악은 진짜 없음 
병신들 당연히 장범준이지 깨시민인척 오지네 ㅋㅋㅋ.,negative,0.999081,0.00046294634,0.00045607597,병신들 당연히 장범준이지 깨시민인척 오지네 
라이트한축구팬 범준이도 3집 별거 없지않았나 이거 나중에 떡상함?,negative,0.9968292,0.0028812329,0.00028958425,이거 나중에 떡상함
데뷔년차로 따지면 앨범 흥행못하면 장범준이 더 손해 아님?,negative,0.99313486,0.005970669,0.0008944774,데뷔년차로 따지면 앨범 흥행못하면 장범준이 더 손해 아님
시대가 다른데 지금와서 비교하는게 애초에 말이 안된다는거고 서로 장단점이 명확히 다르고 영역도 다른데 무의미하다고 봄범준빠들 몇몇은 시대의 아이콘까지 나오는데 bts 싸이 등등 다 제꼈다는 이야긴데 개 에바같음이러니 개인 취향차거나 무의미하다는거고.,negative,0.999065,0.0003876284,0.00054740295,개 에바같음이러니 
가창력은 성이 위지만 후대에 기억되는건 장범준이라는건 공감불가 장범준이 우리가 가지는 생각보다 어떻게보면 위상이나 평가가 다를 수 있을 수도 있다고 보지만 성이 밀린다는건 좀 멜론같은거 따지는건 마치 버즈랑 잔나비랑 비교하는꼴 아닌가.,negative,0.9983847,0.0012049192,0.00041035935,버즈랑 잔나비랑 비교하는꼴 아닌가
장범준 노래 메들리로 연결해서 들으면 언제 노래가 바뀐지 알아차릴 수 없고 제목 못맞춤 ㅇㅈ?.,neutral,0.13520372,0.80547035,0.05932598,제목 못맞춤 ㅇㅈ
벚꽃엔딩이 사기긴해.ㅋㅋ,neutral,0.0022679323,0.99652797,0.00120414,벚꽃엔딩이 사기긴해
별걸 다 가지고 싸우네,negative,0.99646425,0.0031133643,0.00042235522,별걸 다 가지고 싸우네
 개취가지고난 저음 노래를 너무 싫어해서 장범준 노래 좋은건 알지만 음이나 목소리가 내 취향이 아닌데 나같은 놈들도 있는 거지,positive,0.0,0.0,1.0,음이나 목소리가 내 취향이 아닌데
 뭐.보컬실력으로는 100대0수준 아닌가?,negative,0.97750014,0.021575755,0.000924081,보컬실력으로는 100대0수준 아닌가
 장범준은 그냥 취향하나로 듣는거같은대.,neutral,0.0034924068,0.992101,0.004406548,취향하나로 듣는거같은대
